data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,t,algo,adm,radm,dm,am,odm,idm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_raw_edges,anonymized_anonymity,num_clusters,num_anonymized_entities
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,9,skga,0.002222376103874555,0.002222376103874555,0.00444475220774911,0.0,0.004457712828199946,0.004431791587298296,0,,6806,4521,1162,6806,10,81,1162
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,3,skga,0.3469719106436089,0.004385931123740431,0.008771862247480862,0.0,0.010776497726282258,0.0067672267686794815,0,,6629,5320,1177,6629,10,57,772
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,11,skga,0.0013857152135662043,0.0013857152135662043,0.0027714304271324085,0.0,0.002930114193266487,0.0026127466609983294,0,,6725,2326,1164,6725,10,84,1164
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,4,skga,0.23350658290527093,0.0017760149463993745,0.003552029892798749,0.0,0.004239458795699878,0.0028646009898976085,0,,6461,2178,1176,6461,4,201,903
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,19,skga,0.43334724535626995,0.0030081603611015295,0.006016320722203059,0.0,0.007295407295407279,0.004737234148998848,0,,7135,3618,1258,7135,6,105,715
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.3889794544518488,0.0033839645428212954,0.006767929085642591,0.0,0.008147225603139989,0.00538863256814514,0,,6461,3796,1176,6461,10,63,721
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,17,skga,0.27620438927761437,0.0043789265840962046,0.008757853168192409,0.0,0.010891222401723202,0.006624483934661636,0,,7388,5831,1238,7388,10,64,900
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,gs,1.0,7,skga,0.3906437032724799,0.0044917325050402865,0.008983465010080573,0.0,0.011075569867040943,0.006891360153120243,0,,6627,4966,1173,6627,10,59,718
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,0,skga,0.0024013557947840194,0.0015637414839484059,0.0031274829678968117,0.0,0.003366270518824062,0.002888695416969549,0,,6502,2485,1192,6502,10,88,1191
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,19,skga,0.522054558299064,0.006169084580267832,0.012338169160535664,0.0,0.014237708975571165,0.010438629345500154,2,,7135,4866,1258,7135,10,52,607
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,10,skga,0.5139890341266916,0.004228841299713692,0.008457682599427384,0.0,0.010774458824263923,0.00614090637459081,0,,6544,3598,1174,6544,10,48,573
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,5,skga,0.4392482675153018,0.004874910560737124,0.009749821121474248,0.0,0.011276251208214683,0.008223391034733891,0,,6500,6042,1189,6500,10,50,670
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,11,skga,0.39870883078848857,0.0029872920766391585,0.005974584153278317,0.0,0.007496989455752321,0.0044521788508042675,0,,6725,2963,1164,6725,6,103,702
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,12,skga,0.0032844989885216025,0.0032844989885216025,0.006568997977043205,0.0,0.008167582749032716,0.004970413205053741,0,,6870,6278,1194,6870,10,77,1194
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,3,skga,0.3641997677086093,0.003546107314291785,0.00709221462858357,0.0,0.009048258510035328,0.005136170747131825,0,,6629,3876,1177,6629,10,64,751
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,1,skga,0.0953834409011085,0.0019175233558355656,0.0038350467116711313,0.0,0.004800750348640618,0.0028693430747016805,0,,6779,2709,1196,6779,6,161,1084
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,7,skga,0.324166435913481,0.002826703555362541,0.005653407110725082,0.0,0.006787948977786389,0.004518865243663756,0,,6627,3354,1173,6627,6,116,795
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,5,skga,0.11848713430726429,0.0008400406971756465,0.001680081394351293,0.0,0.002028444728088179,0.001331718060614412,0,,6500,1063,1189,6500,2,484,1049
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,8,skga,0.2073064236111111,0.007064413709116187,0.014128827418232374,0.0,0.01893441196938063,0.009323242867084223,0,,6926,9899,1200,6926,10,55,958
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,15,skga,0.001213189566569718,0.001213189566569718,0.002426379133139436,0.0,0.0029363747471771616,0.0019163835191017234,0,,7866,1957,1291,7866,10,96,1291
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,0,skga,0.0005917174338993731,0.0005917174338993731,0.0011834348677987462,0.0,0.0011317057790189626,0.0012351639565785322,0,,6502,921,1192,6502,6,177,1192
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.29515967739136467,0.002536438763230919,0.005072877526461838,0.0,0.00586744926610835,0.004278305786815312,0,,6461,3213,1176,6461,6,122,831
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,16,skga,0.5669099368449342,0.0030757036807918456,0.006151407361583691,0.0,0.007460562944633445,0.0048422517785338525,0,,6609,2731,1220,6609,8,58,530
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,15,skga,0.5561746668978648,0.005245650981151565,0.01049130196230313,0.0,0.013814925983303127,0.007167677941302985,0,,7866,4814,1291,7866,10,51,576
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,0.0032999558869196083,0.0032999558869196083,0.006599911773839217,0.0,0.008371327658611219,0.004828495889067202,0,,6544,5723,1174,6544,10,87,1174
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,10,skga,0.38167174063830467,0.0028607465788044995,0.005721493157608999,0.0,0.007367738734859672,0.004075247580358292,0,,6544,2795,1174,6544,6,108,728
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,2,skga,0.27442688811748706,0.004694058954383416,0.009388117908766832,0.0,0.0113766881672391,0.007399547650294586,0,,7189,6796,1214,7189,10,59,885
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,8,skga,0.45892361111111113,0.004153885480572597,0.008307770961145194,0.0,0.011088957055214739,0.005526584867075673,0,,6926,3707,1200,6926,10,55,652
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,12,skga,0.5114334935425312,0.004524899811915089,0.009049799623830177,0.0,0.011420869992739563,0.006678729254920788,0,,6870,3908,1194,6870,10,49,586
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,12,skga,0.0032622282265599243,0.0032622282265599243,0.006524456453119849,0.0,0.008112870325945758,0.004936042580293974,0,,6870,6220,1194,6870,10,77,1194
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,16,skga,0.45634221311475404,0.002612781954887231,0.005225563909774462,0.0,0.00618760014791074,0.004263527671638091,0,,6609,2874,1220,6609,6,97,665
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,4,skga,0.35576304288722294,0.0031280768886501917,0.006256153777300383,0.0,0.007675438596491223,0.004836868958109547,0,,6461,3559,1176,6461,8,81,760
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,4,skga,0.36195837816419085,0.003536590599055028,0.007073181198110056,0.0,0.008730384584112516,0.005415977812107559,0,,6461,4091,1176,6461,10,63,753
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,5,skga,0.10910904626867678,0.0035095541048510846,0.007019108209702169,0.0,0.008191267237225594,0.005846949182178833,0,,6500,6303,1189,6500,10,75,1063
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,14,skga,0.0013505219759964774,0.0013505219759964774,0.0027010439519929547,0.0,0.0027312658872728434,0.0026708220167130543,0,,6728,2277,1227,6728,10,85,1227
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,10,skga,0.003246809782656022,0.003246809782656022,0.006493619565312044,0.0,0.008390917348919984,0.004596321781704093,0,,6544,5521,1174,6544,10,87,1174
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,5,skga,0.3102051253394411,0.002231014633327821,0.004462029266655642,0.0,0.005371624317803711,0.003552434215507495,0,,6500,2719,1189,6500,6,120,822
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,16,skga,0.5596568462778823,0.0033049210742419287,0.0066098421484838575,0.0,0.00744396119103376,0.0057757231059338485,0,,6609,3230,1220,6609,8,58,539
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,17,skga,0.0014587536309801851,0.0014587536309801851,0.0029175072619603702,0.0,0.0033895673098253754,0.0024454472140953824,0,,7388,2572,1238,7388,10,93,1238
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,19,skga,0.0017975576343199965,0.0017975576343199965,0.003595115268639993,0.0,0.003918324946100082,0.003271905591179889,0,,7135,3951,1258,7135,10,93,1258
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,5,skga,0.09575333463957883,0.0035687811737342254,0.007137562347468451,0.0,0.008637253289537876,0.00563787140539912,0,,6500,6193,1189,6500,10,76,1079
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,1,skga,0.07495004949609065,0.0014803783369353929,0.0029607566738707857,0.0,0.003734620817888777,0.0021868925298528415,0,,6779,2029,1196,6779,4,244,1108
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,5,skga,0.3751236983817882,0.002714197820061985,0.00542839564012397,0.0,0.0065206224846326285,0.0043361687956152565,0,,6500,3257,1189,6500,8,78,745
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,5,skga,0.001554231704841348,0.001554231704841348,0.003108463409682696,0.0,0.0035502054507218776,0.002666721368643444,0,,6500,2486,1189,6500,10,89,1189
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,18,skga,0.0018223477276039421,0.0018223477276039421,0.0036446954552078843,0.0,0.004736731694342229,0.0025526592160735246,0,,7194,2803,1237,7194,10,88,1237
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,18,skga,0.48496505941500573,0.002976179180535465,0.00595235836107093,0.0,0.0070327651709231435,0.004871951551218771,0,,7194,3137,1237,7194,6,92,639
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,9,skga,0.0014647352626636382,0.0014647352626636382,0.0029294705253272765,0.0,0.0028476334647663604,0.0030113075858881635,0,,6806,2657,1162,6806,10,86,1162
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,12,skga,0.3431468481435654,0.0021849067219046852,0.0043698134438093705,0.0,0.005190285609557542,0.0035493412780612087,0,,6870,2496,1194,6870,4,176,786
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,14,skga,0.0019836881255691535,0.0019836881255691535,0.003967376251138307,0.0,0.00461897446013993,0.003315778042136673,0,,6728,3420,1227,6728,10,82,1227
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,11,skga,0.0025287918777530246,0.0025287918777530246,0.005057583755506049,0.0,0.005207041721283392,0.0049081257897285,0,,6725,5611,1164,6725,10,82,1164
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,11,skga,0.5450326076687805,0.004545028809136267,0.009090057618272534,0.0,0.0107775883006485,0.007402526935896421,0,,6725,3826,1164,6725,10,46,532
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,3,skga,0.31813561976974425,0.004274968323807642,0.008549936647615284,0.0,0.01035774596220781,0.00674212733302271,0,,6629,5571,1177,6629,10,59,806
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,9,skga,0.29415072386916735,0.002193602355197645,0.00438720471039529,0.0,0.0053090359351901815,0.0034653734856003775,0,,6806,2662,1162,6806,4,185,822
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,1,skga,0.11952956342770216,0.0037439525634170006,0.007487905126834001,0.0,0.01031663412890021,0.004659176124767835,0,,6779,5214,1196,6779,10,75,1057
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,14,skga,0.4090844480577923,0.0026776035308269113,0.0053552070616538225,0.0,0.0065625669120622804,0.004147847211245347,0,,6728,2961,1227,6728,6,108,727
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,18,skga,0.4233056936848152,0.002278521801561408,0.004557043603122816,0.0,0.005499431853514333,0.0036146553527313602,0,,7194,2482,1237,7194,4,160,715
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,gs,1.0,0,skga,0.002031862303499841,0.002031862303499841,0.004063724606999682,0.0,0.004102433448943731,0.004025015765055636,0,,6502,3751,1192,6502,10,88,1192
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,17,skga,0.07908588034794771,0.00602294670510833,0.01204589341021666,0.0,0.01593466414457601,0.00815712267585732,0,,7388,10425,1238,7388,10,71,1147
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,6,skga,0.0014964631888080933,0.0014964631888080933,0.0029929263776161865,0.0,0.003610646415247907,0.002375206339984525,0,,6809,1942,1201,6809,10,97,1201
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,7,skga,0.38494446297737744,0.0035080871166626687,0.007016174233325337,0.0,0.00892079147296683,0.005111556993683834,0,,6627,3774,1173,6627,8,75,724
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,8,skga,0.42863333333333337,0.003430232558139538,0.006860465116279076,0.0,0.009169089147286832,0.004551841085271326,0,,6926,3269,1200,6926,8,75,688
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,9,skga,0.13425536421565287,0.000997748975758329,0.001995497951516658,0.0,0.002346739775102677,0.0016442561279306504,0,,6806,1347,1162,6806,2,467,1007
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.001960084629089717,0.001960084629089717,0.003920169258179434,0.0,0.004684824610116125,0.003155513906242756,0,,6461,3229,1176,6461,10,87,1176
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,11,skga,0.13832740667918425,0.0010090651141139882,0.0020181302282279764,0.0,0.0024036157774400624,0.0016326446790158912,0,,6725,1284,1164,6725,2,466,1004
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,2,skga,0.23639330002252684,0.004276548042263814,0.008553096084527628,0.0,0.01043943112665166,0.00666676104240362,0,,7189,6271,1214,7189,10,70,931
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,0.5686406423677116,0.0050768450681598345,0.010153690136319669,0.0,0.01315837915811809,0.00714900111452122,0,,6544,3930,1174,6544,10,39,509
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,3,skga,0.3274207787464205,0.00299024758757803,0.00598049517515606,0.0,0.007409008515437555,0.004551981834874547,0,,6629,3514,1177,6629,8,83,794
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,5,skga,0.40635952921403873,0.0030529381857231823,0.006105876371446365,0.0,0.007241521859987757,0.004970230882904941,0,,6500,3371,1189,6500,10,59,708
