data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer_name,max_dist,enforcer,t,algo,adm,radm,dm,am,odm,idm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_raw_edges,anonymized_anonymity,num_big_clusters,num_clusters,num_entities_in_big_clusters,num_anonymized_entities
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,0,skga,0.0006759143879483182,0.0006759143879483182,0.0013518287758966365,0.0,0.0014471137781243075,0.0012565437736689717,0,,4040,946,1072,4040,8,0,122,0,1072
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,30,skga,0.0015785448936960786,0.0015785448936960786,0.003157089787392157,0.0,0.003952828147240042,0.002361351427544276,0,,4031,1947,1077,4031,10,0,81,0,1077
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,1.0,gs,4,skga,0.3878438262772494,0.004104135286868417,0.008208270573736834,0.0,0.010090373818978442,0.006326167328495087,0,,3990,4162,1090,3990,10,0,44,0,670
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,1.0,gs,9,skga,0.11149312468557304,0.0028337340897610854,0.005667468179522171,0.0,0.007660292134737691,0.003674644224306735,0,,3701,2959,1037,3701,10,0,70,0,924
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,1.0,gs,20,skga,0.361774423348287,0.0035208168295044447,0.007041633659008889,0.0,0.00925147967661833,0.004831787641399456,0,,3983,3012,1082,3983,10,0,53,0,693
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,1.0,gs,48,skga,0.5294346812121092,0.0036613896632096805,0.007322779326419361,0.0,0.008652054230929462,0.005993504421909231,1,,3988,1888,1101,3988,6,0,76,0,521
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,44,skga,0.4483606312993757,0.002392440369325473,0.004784880738650946,0.0,0.006037387208841431,0.0035323742684604557,0,,4333,1991,1114,4333,4,0,138,0,616
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,1.0,gs,18,skga,0.0014347172847513517,0.0014347172847513517,0.0028694345695027034,0.0,0.003286781991390328,0.002452087147615094,0,,3707,1451,1047,3707,10,0,83,0,1047
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,14,skga,0.38014354066985645,0.0019260400616332885,0.003852080123266577,0.0,0.004713913934577313,0.0029902463119558125,0,,3842,1544,1045,3842,4,0,145,0,649
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,22,skga,0.0016705981441635458,0.0016705981441635458,0.0033411962883270916,0.0,0.0033709341823661646,0.003311458394288003,0,,3810,2619,1021,3810,10,0,82,0,1021
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,31,skga,0.5490450180301849,0.003250019233728263,0.006500038467456526,0.0,0.008203185105400822,0.004796891829512222,0,,3994,2075,1072,3994,8,0,56,0,485
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,1,skga,0.19170539526326955,0.0025913369103765568,0.0051826738207531135,0.0,0.006039975401159995,0.004325372240346241,0,,3725,3056,1039,3725,10,0,64,0,842
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,32,skga,0.7100681603583557,0.09690525008599028,0.19381050017198057,0.0,0.1954923323639905,0.19212866797997005,80,,3889,2570,1051,3889,10,0,37,0,426
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,18,skga,0.0014251388193309857,0.0014251388193309857,0.0028502776386619714,0.0,0.003391688993613441,0.002308866283710497,0,,3707,1373,1047,3707,10,0,82,0,1047
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,1.0,gs,38,skga,0.6180017218874503,0.008568421168147536,0.01713684233629507,0.0,0.020512267122210274,0.013761417550379879,4,,4450,2535,1186,4450,10,0,40,0,461
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,1.0,gs,2,skga,0.07120125594394082,0.0006473451051350839,0.0012946902102701678,0.0,0.0015709377522205418,0.0010184426683197917,0,,3701,566,1034,3701,2,6,437,24,961
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,49,skga,0.6689780863495408,0.0034861141147635518,0.0069722282295271035,0.0,0.009170901816609,0.004773554642445217,0,,4215,1901,1156,4215,10,0,33,0,384
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,1.0,gs,3,skga,0.34288621138056397,0.0037603540371068016,0.007520708074213603,0.0,0.010354037106804633,0.004687379041622593,0,,3934,3170,1084,3934,10,0,54,0,715
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,1.0,gs,18,skga,0.5661584606585058,0.003876991906700852,0.007753983813401704,0.0,0.010039125990717003,0.0054688416360863966,0,,3707,2331,1047,3707,10,0,36,0,456
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,49,skga,0.6585235674261563,0.0031647574359512103,0.0063295148719024205,0.0,0.008283527314669185,0.004375502429135648,0,,4215,1749,1156,4215,10,0,34,0,396
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,5,skga,0.11954488582063276,0.0008517416556073986,0.0017034833112147972,0.0,0.0020727200079912016,0.0013342466144383967,0,,4423,870,1128,4423,2,4,452,18,994
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,4,skga,0.24526239373790085,0.0016213703571746564,0.003242740714349313,0.0,0.003960318874142669,0.0025251625545559668,0,,3990,1684,1090,3990,4,0,183,0,824
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,29,skga,0.42344149246872465,0.002989375887134927,0.005978751774269854,0.0,0.007039729307353718,0.00491777424118601,1,,3949,1602,1041,3949,4,0,133,0,603
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,9,skga,0.589038041825643,0.07759501698042,0.15519003396084,0.0,0.15655178678741608,0.1538282811342637,83,,3701,2620,1037,3701,10,0,46,0,552
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,1.0,gs,21,skga,0.14505660599765616,0.0042532267916727245,0.008506453583345449,0.0,0.012651490581767583,0.004361416584923245,0,,4028,3839,1082,4028,10,0,64,0,929
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,1.0,gs,31,skga,0.3882224256515928,0.0017875803630250547,0.0035751607260501093,0.0,0.004542072741316235,0.0026082487107839942,0,,3994,1308,1072,3994,4,0,148,0,657
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,10,skga,0.48702768995441736,0.002968364656858572,0.005936729313717144,0.0,0.007682626073645748,0.0041908325537886055,0,,3898,2106,1069,3898,8,0,62,0,550
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,1.0,gs,5,skga,0.10326717406066091,0.0034338643748034496,0.006867728749606899,0.0,0.00851238514481354,0.005223072354400267,0,,4423,5022,1128,4423,10,0,73,0,1015
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,36,skga,0.7058961462253643,0.004207852010638719,0.008415704021277438,0.0,0.011475404830174386,0.005356003212380502,0,,3562,1508,1053,3562,10,0,28,0,311
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,1.0,gs,18,skga,0.0009879502905011709,0.0009879502905011709,0.0019759005810023418,0.0,0.0019585681197654857,0.001993233042239199,0,,3707,977,1047,3707,10,0,86,0,1047
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,1.0,gs,32,skga,0.4743271552352388,0.002739783668295975,0.00547956733659195,0.0,0.006806307899988699,0.004152826773195231,0,,3889,1968,1051,3889,6,0,83,0,554
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,21,skga,0.3995162395235769,0.001960938808771376,0.003921877617542752,0.0,0.004906428614019087,0.0029373266210664015,0,,4028,1512,1082,4028,4,0,143,0,651
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,1.0,gs,26,skga,0.21347940814532115,0.0008275444216487349,0.0016550888432974697,0.0,0.0020012237699312606,0.0013089539166636684,0,,3718,672,1029,3718,2,1,374,4,810
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,16,skga,0.3583540988574227,0.0019894624769070807,0.003978924953814161,0.0,0.005021876021383641,0.002935973886244703,0,,3819,1657,1053,3819,4,0,149,0,677
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,1.0,gs,22,skga,0.5802820015713119,0.0034137758239755817,0.0068275516479511635,0.0,0.008534724278523089,0.0051203790173792235,0,,3810,1836,1021,3810,8,0,48,0,430
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,1.0,gs,17,skga,0.4217194195671292,0.0027148675476939103,0.005429735095387821,0.0,0.0070933769586667035,0.0037660932321089053,0,,4199,2072,1102,4199,6,0,95,0,639
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,1.0,gs,23,skga,0.4666761711754171,0.004848652736738423,0.009697305473476846,0.0,0.011402490502321639,0.007992120444632057,0,,3949,4044,1030,3949,10,0,42,0,552
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,30,skga,0.6720618244737394,0.0862803064655758,0.1725606129311516,0.0,0.17403679864002472,0.17108442722227818,79,,4031,2861,1077,4031,10,0,41,0,473
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,38,skga,0.5055188199028008,0.002628095926397542,0.005256191852795084,0.0,0.00667366440674078,0.003838719298849396,0,,4450,2073,1186,4450,6,0,89,0,588
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,1.0,gs,8,skga,0.001534882555381073,0.001534882555381073,0.003069765110762146,0.0,0.0035537809853690727,0.0025857492361552005,0,,3974,1690,1038,3974,10,0,77,0,1038
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,31,skga,0.5739959832368011,0.005051508760545099,0.010103017521090198,0.0,0.012637897469175841,0.007568137573004538,1,,3994,2325,1072,3994,10,0,39,0,460
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,1.0,gs,19,skga,0.5377587934003342,0.0030839131891742585,0.006167826378348517,0.0,0.008375549466795418,0.003960103289901621,0,,3917,1633,1046,3917,8,0,56,0,485
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,27,skga,0.42002007689921533,0.002122085170030366,0.004244170340060732,0.0,0.00523005659991959,0.0032582840802018805,0,,3780,1600,1022,3780,4,0,133,0,594
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,3,skga,0.3592784088588118,0.0035262484977790945,0.007052496995558189,0.0,0.009360093600936006,0.0047449003901803835,0,,3934,3082,1084,3934,10,0,57,0,697
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,1.0,gs,0,skga,0.0022894506014702587,0.0022894506014702587,0.0045789012029405175,0.0,0.004516248050790816,0.004641554355090218,0,,4040,4366,1072,4040,10,0,81,0,1072
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,5,skga,0.2854932158845128,0.003753210775933833,0.007506421551867666,0.0,0.009470145262954815,0.0055426978407805355,0,,4423,4428,1128,4423,10,0,56,0,809
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,1.0,gs,19,skga,0.5011783485480517,0.0042524811071656225,0.008504962214331245,0.0,0.010261312938177147,0.006748611490485274,1,,3917,2137,1046,3917,10,0,44,0,525
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,1.0,gs,41,skga,0.6723197774343972,0.009509805683419807,0.019019611366839613,0.0,0.021418724118720766,0.016620498614958464,4,,3848,1975,1079,3848,10,0,32,0,361
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,1.0,gs,15,skga,0.13380827570578196,0.002991834064799733,0.005983668129599466,0.0,0.008102241512310595,0.0038650947468883558,0,,3974,3164,1067,3974,10,0,71,0,927
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,31,skga,0.3715858382991758,0.0019852128247650615,0.003970425649530123,0.0,0.004939192924267539,0.003001658374792713,0,,3994,1616,1072,3994,4,0,150,0,675
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,13,skga,0.5085549126634803,0.003407824750663589,0.006815649501327178,0.0,0.008849014750629504,0.004782284252024845,0,,3813,2371,1091,3813,10,0,45,0,538
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,19,skga,0.5757328290601728,0.00495870066429691,0.00991740132859382,0.0,0.012789747669827704,0.007045054987359941,1,,3917,1965,1046,3917,10,0,38,0,447
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,17,skga,0.3570395436773924,0.002052925538713224,0.004105851077426448,0.0,0.005166023363410931,0.0030456787914419224,0,,4199,1820,1102,4199,4,0,157,0,710
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,0.5,gs,28,skga,0.7024547466934347,0.003996246236789399,0.007992492473578798,0.0,0.010958973131621056,0.005026011815536552,0,,3809,1435,1031,3809,10,0,28,0,308
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,1.0,gs,47,skga,0.0011418922416024067,0.0011418922416024067,0.0022837844832048135,0.0,0.0026323365767817494,0.0019352323896278745,0,,3966,1668,1112,3966,10,0,92,0,1112
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,1.0,gs,22,skga,0.3822036450983797,0.0019460785529203117,0.0038921571058406234,0.0,0.0047452857089723185,0.003039028502708952,0,,3810,1444,1021,3810,4,0,141,0,632
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,2,skga,0.2915325265910681,0.001968164162349334,0.003936328324698668,0.0,0.0049594442892605135,0.0029132123601368076,0,,3701,1706,1034,3701,6,0,110,0,734
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,1.0,gs,47,skga,0.10436891044718183,0.003061289706973168,0.006122579413946336,0.0,0.007716349442968137,0.00452880938492452,0,,3966,4112,1112,3966,10,0,68,0,999
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,34,skga,0.0011567801049495877,0.0011567801049495877,0.0023135602098991754,0.0,0.00293763163039792,0.0016894887894004335,0,,3887,1294,1101,3887,10,0,88,0,1101
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,24,skga,0.6399305471005375,0.004834728002267262,0.009669456004534524,0.0,0.011607324870850168,0.007731587138218908,1,,3869,1794,1053,3869,10,0,34,0,382
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,1.0,gs,14,skga,0.3277802705982006,0.0035891954257015884,0.007178390851403177,0.0,0.009012860972547452,0.005343920730258952,0,,3842,3428,1045,3842,10,0,52,0,705
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,4,skga,0.4493327581853379,0.061248572396741835,0.12249714479348367,0.0,0.12393478833820773,0.12105950124876133,86,,3990,3386,1090,3990,10,0,58,0,731
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,1.0,gs,16,skga,0.5287186521754423,0.0054705404006801074,0.010941080801360215,0.0,0.012950357594402813,0.008931804008317624,2,,3819,2164,1053,3819,10,0,43,0,501
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,0.25,gs,44,skga,0.6830604208232741,0.010854444190959867,0.021708888381919735,0.0,0.024145233442772578,0.019272543321066916,5,,4333,2021,1114,4333,10,0,32,0,362
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,1.0,gs,20,skga,0.44330196527960475,0.002736302040616471,0.005472604081232942,0.0,0.006890293912426083,0.004054914250039775,0,,3983,2087,1082,3983,6,0,89,0,604
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,34,skga,0.7298195596274875,0.0971974464025509,0.1943948928051018,0.0,0.19608509377783875,0.1927046918323652,79,,3887,2216,1101,3887,10,0,36,0,417
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,1.0,gs,1,skga,0.09256929693817907,0.001249469829203442,0.002498939658406884,0.0,0.0030423647248821535,0.001955514591931631,0,,3725,1283,1039,3725,4,2,208,19,944
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,1.0,gs,15,skga,0.5249413916164319,0.006079032919400185,0.01215806583880037,0.0,0.015504188144329903,0.00881194353327085,2,,3974,2382,1067,3974,10,0,45,0,512
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,8,skga,0.34906802580922996,0.0019684058936199913,0.0039368117872399825,0.0,0.004849685368123552,0.003023938206356379,0,,3974,1626,1038,3974,4,0,151,0,677
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,39,skga,0.687840800382653,0.003936457061457062,0.007872914122914123,0.0,0.009790903540903558,0.005954924704924718,0,,4370,2029,1120,4370,10,0,31,0,351
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,34,skga,0.23497113927475724,0.0008341925759284902,0.0016683851518569804,0.0,0.0020470983458367917,0.0012896719578771824,0,,3887,737,1101,3887,2,0,386,0,843
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,0.5,gs,25,skga,0.6518050758882896,0.007676677917306509,0.015353355834613018,0.0,0.018172511542948615,0.012534200126277406,3,,3546,1561,1043,3546,10,0,33,0,369
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,1.0,gs,11,skga,0.4585302939526759,0.0037346955280350568,0.0074693910560701135,0.0,0.009592326139088721,0.005346455973051467,0,,3644,2751,1023,3644,10,0,43,0,556
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,30,skga,0.001332409138835215,0.001332409138835215,0.00266481827767043,0.0,0.00340538084658631,0.001924255708754578,0,,4031,1327,1077,4031,10,0,80,0,1077
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,1.0,gs,27,skga,0.0012649786880411674,0.0012649786880411674,0.0025299573760823348,0.0,0.003209240160691776,0.001850674591472914,0,,3780,1433,1022,3780,10,0,83,0,1022
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,11,skga,0.5247869385368203,0.003805405990096627,0.007610811980193254,0.0,0.009885342050862932,0.005336281909523577,0,,3644,2363,1023,3644,10,0,39,0,488
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,22,skga,0.6565086177539066,0.08749003967529347,0.17498007935058693,0.0,0.17643055163598298,0.17352960706519008,80,,3810,2701,1021,3810,10,0,40,0,472
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,0.25,gs,48,skga,0.6905063599188583,0.009331903076617918,0.018663806153235835,0.0,0.02116414544771213,0.016163466858759523,4,,3988,1602,1101,3988,10,0,29,0,348
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,1.0,gs,2,skga,0.39212098140963525,0.0038876303923341717,0.007775260784668343,0.0,0.010409929282370842,0.005140592286965824,0,,3701,2993,1034,3701,10,0,42,0,631
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,1.0,gs,18,skga,0.3302333314176402,0.003912355105496237,0.007824710210992474,0.0,0.010308131457844948,0.005341288964139967,0,,3707,3546,1047,3707,10,0,50,0,704
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,9,skga,0.5580872705090066,0.003774998951825931,0.007549997903651862,0.0,0.010093916397635348,0.005006079409668367,0,,3701,2005,1037,3701,10,0,38,0,460
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,1.0,gs,36,skga,0.7078356146099103,0.004371851728917531,0.008743703457835062,0.0,0.011970729338582627,0.005516677577087514,0,,3562,1562,1053,3562,10,0,26,0,309
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,0.5,gs,29,skga,0.6689307093139033,0.003921584958882353,0.007843169917764707,0.0,0.010100337048080724,0.005586002787448717,0,,3949,1707,1041,3949,10,0,32,0,346
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,0.5,gs,12,skga,0.5635610034957925,0.0081094922483364,0.0162189844966728,0.0,0.01820888786634575,0.014229081126999844,4,,3667,2064,1009,3667,10,0,40,0,448
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,18,skga,0.6087210559300279,0.0032383103618960018,0.0064766207237920035,0.0,0.007912771282566117,0.005040470165017876,0,,3707,1793,1047,3707,10,0,36,0,411
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,0.5,gs,5,skga,0.39634163114279963,0.004493216270581855,0.00898643254116371,0.0,0.011012867570818215,0.006959997511509233,0,,4423,4693,1128,4423,10,0,53,0,684
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,23,skga,0.19110566500141388,0.004586421686327718,0.009172843372655436,0.0,0.012326733247497352,0.006018953497813522,0,,3949,4791,1030,3949,10,0,65,0,837
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,23,skga,0.44231030257328685,0.004470730763406297,0.008941461526812595,0.0,0.011724520872945097,0.006158402180680139,0,,3949,3380,1030,3949,10,0,43,0,577
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,34,skga,0.677777654035923,0.003464036779638531,0.006928073559277062,0.0,0.008916817193766639,0.004939329924787473,0,,3887,1623,1101,3887,10,0,31,0,356
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,29,skga,0.21690838909236204,0.0009823934376824693,0.0019647868753649386,0.0,0.002260270102277227,0.0016693036484526616,0,,3949,924,1041,3949,2,1,372,4,816
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,14,skga,0.5475998717978069,0.004709802581319606,0.009419605162639212,0.0,0.011654135338345868,0.007185074986932562,1,,3842,2229,1045,3842,10,0,40,0,476
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,3,skga,0.20508277903350988,0.0015176506052430193,0.0030353012104860386,0.0,0.003809759997947613,0.002260842423024464,0,,3934,1498,1084,3934,4,0,191,0,863
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,0.25,gs,45,skga,0.7118873373092173,0.009660047946491496,0.019320095892982992,0.0,0.021750074151072243,0.01689011763489371,4,,4156,1491,1117,4156,10,0,29,0,329
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,1,skga,0.16496946330826356,0.0016148128622391876,0.003229625724478375,0.0,0.0038432103099931406,0.002616041138963636,0,,3725,1748,1039,3725,6,0,130,0,869
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,45,skga,0.4527183857515775,0.002746639877055506,0.005493279754111012,0.0,0.006367392882867353,0.0046191666253546535,1,,4156,1591,1117,4156,4,0,135,0,614
