Unnamed: 0,t,clustering,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
23,23,2.1457672119140625e-06,4.352147340774536,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
24,24,2.1457672119140625e-06,5.036967039108276,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
25,25,1.9073486328125e-06,5.550145626068115,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
26,26,2.1457672119140625e-06,6.016486883163452,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
27,27,1.9073486328125e-06,6.7809927463531485,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
28,28,2.384185791015625e-06,6.782234191894531,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
29,29,1.9073486328125e-06,7.42258620262146,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
30,30,2.6226043701171875e-06,8.051956415176393,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
31,31,2.1457672119140625e-06,8.924310922622679,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
32,32,1.9073486328125e-06,10.269889593124391,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
33,33,2.384185791015625e-06,9.688043117523193,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
34,34,1.9073486328125e-06,11.557729721069336,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
35,35,2.384185791015625e-06,12.275730848312378,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
36,36,2.384185791015625e-06,13.046655178070068,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
37,37,2.86102294921875e-06,14.840550899505615,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
38,38,1.9073486328125e-06,15.16110134124756,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
39,39,1.9073486328125e-06,15.898029088973999,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
40,40,2.384185791015625e-06,17.110410928726196,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
41,41,2.1457672119140625e-06,18.81340312957764,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
42,42,2.384185791015625e-06,21.046973705291744,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
43,43,2.384185791015625e-06,21.63415813446045,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
44,44,2.1457672119140625e-06,23.59681224822998,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
45,45,2.384185791015625e-06,25.844505548477173,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
46,46,2.384185791015625e-06,25.60735511779785,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
47,47,2.1457672119140625e-06,23.580074787139893,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
48,48,2.1457672119140625e-06,24.686267614364624,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
49,49,2.384185791015625e-06,23.25348997116089,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0
0,0,1.430511474609375e-06,1.4748780727386477,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
1,1,1.1920928955078123e-06,1.5070781707763672,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
2,2,1.6689300537109375e-06,1.5467932224273682,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
3,3,2.1457672119140625e-06,1.6152694225311282,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
4,4,2.384185791015625e-06,1.596834659576416,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
5,5,2.1457672119140625e-06,1.7380402088165283,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
6,6,2.6226043701171875e-06,1.7927017211914062,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
7,7,2.1457672119140625e-06,1.8800582885742188,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
8,8,2.384185791015625e-06,2.0056731700897217,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
9,9,1.9073486328125e-06,2.2114026546478267,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
10,10,1.6689300537109375e-06,2.404504537582397,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
11,11,2.1457672119140625e-06,2.7753794193267822,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
12,12,2.1457672119140625e-06,2.7232391834259038,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
13,13,1.6689300537109375e-06,3.051741361618042,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
14,14,1.9073486328125e-06,3.2801430225372314,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
15,15,2.1457672119140625e-06,3.437874794006348,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
16,16,1.9073486328125e-06,3.5306720733642583,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
17,17,1.6689300537109375e-06,3.784878015518189,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
18,18,1.9073486328125e-06,4.053595781326294,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
19,19,2.86102294921875e-06,4.3862926959991455,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
20,20,2.86102294921875e-06,4.636707782745361,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
21,21,1.6689300537109375e-06,5.116796970367432,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
22,22,1.9073486328125e-06,5.3040287494659415,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
23,23,1.6689300537109375e-06,5.7676615715026855,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
24,24,1.6689300537109375e-06,6.223597526550293,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
25,25,2.1457672119140625e-06,6.692592144012451,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
26,26,2.6226043701171875e-06,7.107361078262329,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
27,27,2.384185791015625e-06,7.939316272735597,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
28,28,2.1457672119140625e-06,8.29276442527771,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
29,29,1.9073486328125e-06,9.757889986038206,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
30,30,2.1457672119140625e-06,10.577264547348024,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
31,31,1.9073486328125e-06,10.829900026321411,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
32,32,2.1457672119140625e-06,12.195560693740845,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
33,33,1.9073486328125e-06,13.44001817703247,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
34,34,1.6689300537109375e-06,13.79462742805481,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
35,35,2.384185791015625e-06,15.71091103553772,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
36,36,2.384185791015625e-06,17.315153121948242,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
37,37,1.9073486328125e-06,18.83988428115845,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
38,38,1.1920928955078123e-06,18.799680471420288,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
39,39,2.1457672119140625e-06,21.68753957748413,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
40,40,2.384185791015625e-06,23.22302532196045,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
41,41,2.1457672119140625e-06,24.697150707244873,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
42,42,1.9073486328125e-06,25.8289647102356,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
43,43,2.384185791015625e-06,28.09775328636169,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
44,44,2.6226043701171875e-06,29.7466037273407,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
45,45,2.6226043701171875e-06,27.35260534286499,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
46,46,2.384185791015625e-06,29.430233001708984,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
47,47,1.9073486328125e-06,25.656083583831787,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
48,48,2.1457672119140625e-06,24.82227873802185,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
49,49,1.6689300537109375e-06,22.375645399093628,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
0,0,2.1457672119140625e-06,1.4360439777374268,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
1,1,2.1457672119140625e-06,1.5123367309570312,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
2,2,2.384185791015625e-06,1.4646248817443848,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
3,3,3.337860107421875e-06,1.4728400707244873,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
4,4,2.6226043701171875e-06,1.6019845008850098,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
5,5,2.6226043701171875e-06,1.5595943927764893,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
6,6,2.6226043701171875e-06,1.624671459197998,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
7,7,2.6226043701171875e-06,1.804635524749756,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
8,8,2.1457672119140625e-06,1.7284705638885498,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
9,9,2.384185791015625e-06,1.9430723190307615,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
10,10,2.1457672119140625e-06,2.022763967514038,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
11,11,2.1457672119140625e-06,2.0259044170379643,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
12,12,2.1457672119140625e-06,2.1263537406921387,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
13,13,1.9073486328125e-06,2.288196086883545,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
14,14,2.384185791015625e-06,2.3736722469329834,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
15,15,2.6226043701171875e-06,2.421536922454834,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
16,16,1.9073486328125e-06,2.7404139041900635,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
17,17,2.384185791015625e-06,2.658374547958374,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
18,18,2.1457672119140625e-06,2.8125760555267334,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
19,19,2.384185791015625e-06,3.141810894012451,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
20,20,1.6689300537109375e-06,3.1775925159454346,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
21,21,2.1457672119140625e-06,3.324321746826172,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
22,22,3.0994415283203125e-06,3.527577638626098,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
23,23,3.0994415283203125e-06,3.9094443321228023,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
24,24,1.9073486328125e-06,3.9239635467529297,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
25,25,2.1457672119140625e-06,4.17159104347229,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
26,26,1.9073486328125e-06,4.030150413513184,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
27,27,2.1457672119140625e-06,4.955473184585571,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
28,28,3.0994415283203125e-06,4.946699380874634,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
29,29,2.6226043701171875e-06,6.034446716308594,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
30,30,3.0994415283203125e-06,6.0847816467285165,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
31,31,2.384185791015625e-06,6.54466700553894,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
32,32,2.86102294921875e-06,7.022341012954713,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
33,33,2.86102294921875e-06,7.165672779083253,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
34,34,2.6226043701171875e-06,8.229182481765747,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
35,35,2.86102294921875e-06,8.897315979003906,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
36,36,3.0994415283203125e-06,9.140275478363037,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
37,37,2.384185791015625e-06,9.839437484741213,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
38,38,2.86102294921875e-06,10.952001571655273,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
39,39,2.86102294921875e-06,11.217019319534302,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
40,40,2.6226043701171875e-06,11.782803773880005,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
41,41,2.384185791015625e-06,13.079290390014648,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
42,42,1.9073486328125e-06,14.82598114013672,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
43,43,2.6226043701171875e-06,15.216447830200195,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
44,44,2.6226043701171875e-06,15.755708932876587,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
45,45,2.86102294921875e-06,17.51564073562622,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
46,46,2.86102294921875e-06,18.646537303924557,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
47,47,2.86102294921875e-06,19.25564670562744,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
48,48,2.384185791015625e-06,20.41808247566223,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
49,49,2.6226043701171875e-06,19.24769401550293,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
0,0,5.7220458984375e-06,1.5081562995910645,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
1,1,4.529953002929688e-06,1.460294246673584,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
2,2,4.291534423828125e-06,1.6072580814361572,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
3,3,3.5762786865234375e-06,1.6007497310638428,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
4,4,3.814697265625e-06,1.7517569065093994,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
5,5,3.814697265625e-06,1.8519272804260252,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
6,6,3.5762786865234375e-06,2.076422452926636,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
7,7,4.0531158447265625e-06,2.208534479141236,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
8,8,3.5762786865234375e-06,2.214221239089966,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
9,9,3.814697265625e-06,2.485583543777466,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
10,10,4.0531158447265625e-06,2.5698442459106445,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
11,11,4.0531158447265625e-06,3.116642951965332,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
12,12,4.529953002929688e-06,3.3554282188415527,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
13,13,3.814697265625e-06,3.6357011795043945,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
14,14,4.76837158203125e-06,3.957518577575684,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
15,15,5.0067901611328125e-06,4.191516160964967,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
16,16,3.5762786865234375e-06,4.578128576278687,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
17,17,3.814697265625e-06,4.614432096481323,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
18,18,5.0067901611328125e-06,5.22468638420105,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
19,19,4.529953002929688e-06,5.086983919143677,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
20,20,4.0531158447265625e-06,6.3938047885894775,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
21,21,4.0531158447265625e-06,6.282516002655028,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
22,22,4.0531158447265625e-06,6.944584131240845,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
23,23,4.291534423828125e-06,7.575714826583862,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
24,24,3.5762786865234375e-06,7.991049528121947,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
25,25,4.76837158203125e-06,9.282944440841677,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
26,26,3.5762786865234375e-06,10.251620531082152,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
27,27,4.0531158447265625e-06,10.876734972000122,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
28,28,3.5762786865234375e-06,11.387250185012816,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
29,29,3.0994415283203125e-06,12.513304233551025,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
30,30,5.245208740234375e-06,14.632924318313599,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
31,31,4.291534423828125e-06,15.584771871566772,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
32,32,3.814697265625e-06,17.408535957336426,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
33,33,4.529953002929688e-06,17.891600131988522,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
34,34,4.0531158447265625e-06,19.56693911552429,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
35,35,5.960464477539064e-06,21.824028730392453,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
36,36,4.76837158203125e-06,22.29980492591858,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
37,37,4.0531158447265625e-06,26.80364394187927,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
38,38,4.291534423828125e-06,27.161579608917236,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
39,39,4.0531158447265625e-06,28.673397064208984,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
40,40,5.0067901611328125e-06,32.975319147109985,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
41,41,5.4836273193359375e-06,34.75025629997253,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
42,42,4.0531158447265625e-06,29.50195288658142,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
43,43,3.814697265625e-06,31.339560985565186,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
44,44,4.76837158203125e-06,30.2376561164856,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
45,45,4.529953002929688e-06,28.504770040512085,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
46,46,4.291534423828125e-06,51.80943489074707,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
47,47,3.337860107421875e-06,32.173843145370476,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
48,48,4.0531158447265625e-06,29.285301685333252,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
49,49,3.337860107421875e-06,30.561540126800537,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
0,0,2.6226043701171875e-06,1.4139869213104248,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
1,1,2.86102294921875e-06,1.517730712890625,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
2,2,2.86102294921875e-06,1.4504084587097168,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
3,3,3.0994415283203125e-06,1.5232126712799072,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
4,4,3.0994415283203125e-06,1.5153243541717532,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
5,5,4.0531158447265625e-06,1.586310625076294,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
6,6,3.0994415283203125e-06,1.591973066329956,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
7,7,3.814697265625e-06,1.7031574249267578,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
8,8,4.0531158447265625e-06,1.8096985816955569,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
9,9,3.814697265625e-06,1.860928058624268,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
10,10,2.384185791015625e-06,1.8857893943786619,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
11,11,3.814697265625e-06,2.051674127578736,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
12,12,3.0994415283203125e-06,2.1642422676086426,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
13,13,4.0531158447265625e-06,2.279864549636841,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
14,14,3.814697265625e-06,2.45287561416626,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
15,15,4.291534423828125e-06,2.502652883529663,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
16,16,3.5762786865234375e-06,2.290278434753418,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
17,17,4.76837158203125e-06,2.60200572013855,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
18,18,3.0994415283203125e-06,2.9006552696228027,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
19,19,3.814697265625e-06,2.8267834186553955,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
20,20,3.814697265625e-06,3.2761354446411133,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
21,21,3.814697265625e-06,3.2666401863098145,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
22,22,3.814697265625e-06,3.556763172149658,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
23,23,3.814697265625e-06,3.796926259994507,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
24,24,4.291534423828125e-06,4.078429937362672,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
25,25,4.0531158447265625e-06,4.300537109375,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
26,26,2.86102294921875e-06,4.335729122161865,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
27,27,3.5762786865234375e-06,4.962101221084595,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
28,28,3.337860107421875e-06,5.189881324768066,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
29,29,2.86102294921875e-06,5.778075456619263,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
30,30,3.337860107421875e-06,5.688316583633423,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
31,31,3.337860107421875e-06,5.959059000015259,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
32,32,3.0994415283203125e-06,7.129676580429077,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
33,33,3.337860107421875e-06,7.222991466522218,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
34,34,3.337860107421875e-06,8.593111038208008,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
35,35,4.0531158447265625e-06,8.636333227157593,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
36,36,4.291534423828125e-06,9.122756958007812,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
37,37,4.0531158447265625e-06,9.772591352462767,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
