Unnamed: 0,t,clustering,gen_kg,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
13,13,4.915611743927002,227.81103444099426,2.6711173057556152,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
14,14,4.294066667556764,243.5916175842285,3.4678363800048833,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
15,15,4.269901752471924,281.2241494655609,3.106125831604004,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
16,16,5.573907136917113,327.0998735427856,3.800215244293213,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
17,17,4.8134515285491934,365.7199492454529,3.5985498428344727,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
18,18,4.999756336212158,344.020795583725,3.596609354019165,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
19,19,4.903752088546753,386.1512007713318,3.661068201065064,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
20,20,6.57066535949707,419.5762493610382,3.535294532775879,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
21,21,5.13143801689148,439.0828516483307,3.9550743103027344,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
22,22,5.514805555343628,502.553151845932,4.183160305023193,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
23,23,5.927617073059082,502.97139406204224,4.603263378143311,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
24,24,5.70161247253418,510.53705835342413,4.530559539794922,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
25,25,6.096784591674805,516.8052186965941,4.1002726554870605,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
26,26,6.043604850769043,528.5876572132112,4.0013933181762695,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
27,27,6.097299575805664,636.2480733394623,4.779193878173828,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
28,28,6.141763925552367,544.0520024299622,3.7732248306274414,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
29,29,7.165554285049439,624.1067595481873,4.7631051540374765,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
30,30,6.414022922515869,578.9484429359436,4.0404157638549805,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
31,31,7.038692235946655,662.4341011047362,3.605918884277344,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
32,32,5.9577367305755615,755.1726858615875,4.3605778217315665,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
33,33,6.658318758010863,664.9103829860687,3.7831292152404794,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
34,34,5.993217706680298,806.6067590713501,3.8409452438354488,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
35,35,6.221617460250855,812.9818205833435,4.058430194854736,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
36,36,6.5270912647247314,738.8062977790833,4.117349147796632,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
37,37,6.673544883728027,601.2421264648438,4.401015996932983,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
38,38,6.864492893218994,796.8042454719542,4.322951555252075,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
39,39,7.341972351074219,695.0469324588776,4.48717999458313,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
40,40,7.357365608215332,800.7386581897736,4.713827848434448,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
41,41,7.777115821838379,959.7988979816437,4.6949005126953125,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
42,42,7.865651130676269,878.1866636276245,4.791825294494629,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
43,43,8.096016645431519,953.4350581169127,4.797085523605347,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
44,44,8.436410903930664,1006.647619009018,5.064226150512695,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
45,45,8.529555320739746,1306.3107192516327,5.037843942642212,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
46,46,8.983743667602539,903.9450044631958,5.108715772628784,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
47,47,9.166308879852297,952.4769229888916,5.305736064910889,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
48,48,9.331934690475462,951.6015543937683,5.247557640075684,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
49,49,9.63588881492615,878.894513130188,5.420985221862793,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
0,0,4.4156155586242685,17.414488792419437,1.3062560558319092,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
1,1,3.614359378814697,33.992135047912605,1.5611722469329834,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
2,2,3.9113144874572754,54.78706479072571,1.681274175643921,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
3,3,3.509852409362793,69.59898018836975,1.8010213375091553,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
4,4,3.491734504699707,157.53360867500302,2.014519453048706,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
5,5,3.5640788078308105,223.59902620315552,1.938374757766724,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
6,6,4.334671974182129,186.58406591415402,2.1428825855255127,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
7,7,3.9188199043273926,195.3760249614716,2.5657727718353267,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
8,8,4.627044439315796,243.63606405258182,2.010673999786377,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
9,9,4.449484825134277,246.978089094162,2.9880614280700684,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
10,10,4.242921829223634,268.6816966533661,2.535816192626953,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
11,11,4.048366308212279,275.9828333854676,2.532137632369995,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
12,12,3.9707822799682617,275.83801865577703,3.4399902820587163,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
13,13,4.786386489868164,292.9197163581848,2.5915052890777592,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
14,14,4.2656497955322275,266.47881937026983,3.2452502250671387,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
15,15,4.782848119735718,312.40750670433044,2.5651025772094727,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
16,16,4.335973262786865,310.57448387146,3.1810131072998047,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
17,17,5.05128812789917,333.1348533630371,3.0371854305267334,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
18,18,5.400091171264648,348.3515133857727,2.7416226863861084,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
19,19,5.0465919971466064,327.71760296821594,2.7285444736480717,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
20,20,5.428016185760498,356.00146484375,3.964584827423096,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
21,21,5.413026332855225,432.58475637435913,3.759751319885254,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
22,22,5.720751762390138,506.35048604011536,3.901034593582153,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
23,23,5.931473731994629,511.6849856376648,4.176091432571411,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
24,24,6.285048007965088,487.3537056446075,3.5853967666625977,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
25,25,5.373838663101196,488.5415542125702,3.571663379669189,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
26,26,5.8930253982543945,497.44512462615967,4.3704683780670175,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
27,27,5.324137449264526,558.8990318775177,4.354161500930786,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
28,28,6.62959361076355,509.6001691818237,3.6238043308258057,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
29,29,6.610395431518555,615.7600436210632,4.8306100368499765,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
30,30,6.797533750534058,581.1406936645508,4.565321445465088,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
31,31,6.649225950241089,623.0736424922942,5.075337171554565,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
32,32,6.372517108917236,638.6150863170624,4.328949689865111,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
33,33,7.683658838272095,696.5765001773834,3.829554557800293,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
34,34,6.084841966629027,933.085825920105,3.841670513153076,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
35,35,6.319478988647461,527.0249845981598,3.941556215286255,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
36,36,6.408435344696045,739.5222074985504,4.1756324768066415,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
37,37,6.736540079116821,558.9243340492249,4.216815233230592,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
38,38,6.993626356124878,740.4280254840851,4.372786283493042,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
39,39,7.139763355255128,646.1487441062927,4.400757312774658,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
40,40,7.390154838562013,703.0894818305969,4.56706428527832,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
41,41,7.534677982330322,884.862790107727,4.555328845977783,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
42,42,7.906036853790282,790.6068067550659,4.71726131439209,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
43,43,8.090664148330687,819.7194170951843,4.803461790084839,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
44,44,8.369688987731934,853.8072905540466,4.925175666809082,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
45,45,8.515507459640503,843.2045199871063,5.0047950744628915,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
46,46,8.795610427856445,876.3242266178131,5.105952024459839,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
47,47,9.307162523269652,904.535923242569,5.291350364685059,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
48,48,9.394061803817747,878.55726313591,5.329810380935669,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
49,49,9.748346328735352,880.8869879245758,5.467242956161499,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0
0,0,5.2657220363616934,8.447261571884155,1.3907594680786133,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
1,1,3.9586145877838135,22.686887502670288,1.411694049835205,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
2,2,3.3902676105499268,45.75450873374939,1.9122264385223389,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
3,3,5.0050692558288565,66.34828710556029,1.6669590473175049,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
4,4,4.146862268447877,108.4366180896759,2.116281032562256,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
5,5,4.2496769428253165,103.65285277366638,2.2165896892547607,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
6,6,4.387922286987306,119.8350875377655,2.0108449459075928,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
7,7,4.714163541793823,134.71617817878723,2.1730332374572754,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
8,8,4.567833662033081,168.80893874168396,2.504755735397339,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
9,9,4.613569498062134,186.85030245780945,2.410109758377075,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
10,10,4.985365390777588,226.3064422607422,2.6873481273651123,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
11,11,4.961843252182007,228.8673186302185,2.548595666885376,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
12,12,5.840423822402954,232.13750314712524,2.526325464248657,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
13,13,5.224691152572632,245.32903599739075,2.5399975776672363,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
14,14,5.1306469440460205,263.3619906902313,3.526073932647705,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
15,15,5.837322235107423,283.5084314346313,3.0890052318573,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
16,16,5.713871240615845,277.04705262184143,3.49588394165039,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
17,17,6.189445972442628,290.9065141677856,3.862070322036743,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
18,18,5.655374526977539,264.17121863365173,2.9616854190826416,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
19,19,5.9387047290802,269.9519460201264,3.3988146781921387,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
20,20,6.7892796993255615,264.6205985546112,3.6464552879333496,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
21,21,5.25285530090332,336.54215812683105,3.811711549758911,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
22,22,5.89167857170105,345.45868849754333,3.423438310623169,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
23,23,5.831452369689941,358.12446522712713,3.487753868103028,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
24,24,6.033587455749513,395.4276039600372,4.3619794845581055,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
25,25,6.099076986312866,402.9824709892273,3.488878965377808,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
26,26,6.5986900329589835,385.04461216926575,3.737071037292481,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
27,27,6.364483118057251,430.0281002521515,4.471270084381104,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
28,28,6.006586790084839,450.4685237407684,4.031271696090698,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
29,29,6.753077030181885,427.9089970588684,4.478573083877564,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
30,30,6.934235095977782,446.09449768066406,3.470524311065674,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
31,31,7.566102981567383,470.8942658901215,4.53063178062439,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
32,32,8.146680593490599,438.7839207649231,3.674016714096069,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
33,33,8.777886629104612,502.8770205974579,3.668745994567871,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
34,34,8.672627687454224,470.41066122055054,4.9740071296691895,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
35,35,7.028046131134032,448.3726086616516,3.676355600357056,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
36,36,7.170149803161621,449.00455021858215,4.074218034744264,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
37,37,8.43419337272644,484.2483229637146,4.6754794120788565,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
38,38,12.115961790084839,546.8518688678741,3.8174736499786377,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
39,39,7.014826536178589,460.1928472518921,4.142601251602174,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
40,40,7.373066902160644,470.50519323349005,4.003157615661621,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
41,41,7.467228174209595,482.43033599853516,4.237217426300049,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
42,42,7.64940619468689,510.97759413719183,4.218363285064696,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
43,43,7.861625671386719,710.5606300830841,4.282454967498778,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
44,44,8.223899364471437,554.9104962348938,4.444573402404785,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
45,45,8.488036870956421,550.1008508205414,4.499647855758667,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
46,46,8.878829956054688,586.7565026283263,7.786719083786012,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
47,47,16.52780556678772,669.9875757694243,4.659111738204956,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
48,48,9.138319492340088,832.7837617397307,4.803903102874756,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
49,49,11.32836127281189,668.5967314243318,4.9444706439971915,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0
0,0,5.225775480270387,13.466501235961914,1.5368335247039795,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
1,1,6.206037521362305,8.872171878814697,1.3097677230834959,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
2,2,5.9131319522857675,13.214851379394533,1.6216607093811035,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
3,3,6.6020591259002686,3.70561146736145,1.8597002029418943,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
4,4,7.077568292617798,13.050868511199953,1.6108002662658691,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
5,5,7.5959417819976816,42.13579249382018,1.8155272006988523,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
6,6,7.451939344406128,46.079170942306526,2.260329008102417,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
7,7,8.794782876968384,40.367653131484985,2.174765348434448,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
8,8,8.541072845458983,13.383952140808105,2.0495328903198238,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
9,9,7.496607303619385,23.38986420631409,2.1838452816009517,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
10,10,8.855918407440186,16.29949450492859,2.6334645748138428,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
11,11,9.146687507629396,52.11824035644531,2.812733888626098,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
12,12,8.879394292831423,31.69589304924011,3.25136137008667,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
13,13,8.732282638549805,39.63993215560913,2.6090877056121826,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
14,14,9.433176040649414,40.21814322471619,3.0561115741729736,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
15,15,9.697288751602171,60.41167211532593,3.1415627002716064,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
16,16,10.117063999176024,44.16560506820679,3.866180419921875,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
17,17,10.31771183013916,54.062793016433716,3.765887260437012,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
18,18,9.413730859756472,63.63445520401001,3.706450939178467,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
19,19,9.770052671432497,84.61235117912292,4.032017707824707,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
20,20,11.308833599090574,81.86233735084535,3.2399518489837646,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
21,21,10.279686689376833,79.93409562110902,4.059049129486084,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
22,22,10.132705450057985,47.164815425872796,3.8204834461212163,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
23,23,11.296096801757812,23.99976086616516,4.6728553771972665,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
24,24,9.599663734436037,37.79120564460753,4.435298204421997,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
25,25,10.512646198272703,134.17574572563169,4.580611944198608,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
26,26,11.797530174255373,84.95172095298767,5.039348363876343,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
27,27,11.570876121520994,52.3008348941803,4.187845230102538,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
28,28,12.354186534881592,33.753502368927,4.627723693847656,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
29,29,10.97910475730896,32.586147546768196,4.884196758270264,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
30,30,13.569022178649902,54.764912605285645,4.888388156890869,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
31,31,13.37611699104309,42.14205884933472,4.958746433258057,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
32,32,13.008139371871948,59.29596328735352,4.67951250076294,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
33,33,13.999297142028807,153.3189785480499,4.795988321304321,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
34,34,14.362195253372192,131.63049268722534,4.946726322174072,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
35,35,14.70408296585083,121.66635298728943,5.9740822315216064,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
36,36,15.238566875457765,264.3581829071045,5.206352233886719,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
37,37,13.866129159927368,128.34627723693848,6.2108917236328125,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
38,38,16.027053594589233,53.88864398002625,4.2997052669525155,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
39,39,14.924537897109985,147.4579522609711,5.772708654403687,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
40,40,16.023035049438473,73.6529266834259,5.72298002243042,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
41,41,16.774611473083493,84.729523897171,5.527448654174805,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
42,42,17.442726850509644,61.66730880737305,5.50861120223999,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
43,43,17.06117582321167,75.06251883506775,5.506768703460693,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
44,44,16.412595510482788,152.53860878944397,6.558573246002197,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
45,45,16.23571515083313,83.58811330795287,6.6676177978515625,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
46,46,17.92304515838623,87.62507319450378,6.269106864929199,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
47,47,15.183056592941284,248.1382462978363,6.262484073638916,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
48,48,18.10011601448059,28.962055921554565,6.090422630310059,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
49,49,19.014241456985477,75.02829623222352,6.384395360946655,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0
0,0,4.901578187942505,12.685559272766113,1.5215489864349363,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
1,1,3.640191793441773,11.728744983673096,1.5285065174102783,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
2,2,3.575436353683472,38.27445912361146,1.4654293060302734,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
3,3,3.1690831184387207,64.25945687294006,2.0627100467681885,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
4,4,4.369525194168092,122.64595603942871,1.99065899848938,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
5,5,4.059273958206177,140.70037627220154,2.293438196182251,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
6,6,3.728832721710205,173.96908688545227,2.4824345111846924,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
7,7,4.064388513565064,160.26366019248962,2.6500868797302246,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
8,8,4.403364896774292,167.10246968269345,2.204519510269165,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
9,9,3.959947347640991,203.63891792297363,2.5796866416931152,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
10,10,5.027050256729126,199.7169809341431,2.662827014923096,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
11,11,4.60900354385376,211.04770064353943,3.064549684524536,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
12,12,4.5818824768066415,257.1177566051483,2.525075912475586,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
13,13,4.91657304763794,268.414377450943,3.2243752479553223,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
14,14,4.125213146209717,270.28277778625494,2.3846919536590576,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
15,15,5.0440618991851816,273.35203337669367,3.541285753250122,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
16,16,5.669182538986206,305.50429916381836,3.145237445831299,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
17,17,4.9244253635406485,355.97177696228033,3.416957139968872,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
18,18,6.1716575622558585,305.5357973575592,2.997877836227417,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
19,19,5.403676271438599,352.58669257164,3.3947107791900635,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
20,20,5.353959083557129,333.42794513702387,3.7053382396698,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
21,21,5.198597431182861,396.5851330757141,3.427037239074707,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0
