Unnamed: 0,t,clustering,gen_kg,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
0,0,1.4425079822540283,2.69732403755188,1.255049228668213,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
1,1,1.552602767944336,3.7786045074462886,1.407496213912964,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
2,2,1.6066484451293943,6.74783992767334,1.157008409500122,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
3,3,1.6377556324005127,3.749080181121826,1.241184949874878,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
4,4,1.8141841888427732,12.151264190673828,1.6211984157562256,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
5,5,1.934924840927124,9.814429998397829,1.5729801654815674,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
6,6,1.8912150859832764,10.874618768692017,1.4429702758789062,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
7,7,2.0274426937103267,21.35286808013916,1.6295790672302246,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
8,8,2.2167890071868896,18.612489461898804,1.7115478515625,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
9,9,2.4830963611602783,21.26585841178894,1.93802547454834,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
10,10,2.405678033828736,64.07520627975464,1.400007724761963,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
11,11,2.7397351264953613,31.10337209701538,1.942345142364502,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
12,12,2.770026206970215,46.76402521133423,1.853270530700684,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
13,13,2.8585796356201167,56.31232166290283,1.9876413345336916,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
14,14,3.5137996673583984,32.05095863342285,1.8350203037261963,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
15,15,3.70472264289856,37.44523072242737,2.3556950092315674,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
16,16,4.383482933044434,55.94548988342285,2.5350801944732666,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
17,17,4.4495975971221915,76.58896541595459,2.2708542346954346,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
18,18,4.1215155124664316,102.29226207733154,3.2055118083953857,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
19,19,5.658853769302367,70.71556973457335,2.275233268737793,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
20,20,4.65724778175354,23.19412136077881,3.043919324874878,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
21,21,6.404792308807372,103.66890716552734,3.6375124454498287,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
22,22,6.768457889556885,37.738642692565925,3.5148241519927983,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
23,23,7.084859132766724,151.52734494209292,3.478522300720215,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
24,24,8.616254091262817,60.15622210502625,3.657723426818848,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
25,25,10.550622463226318,377.64061975479126,3.463759660720825,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
26,26,10.814691066741943,270.81881523132324,4.752363204956055,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
27,27,12.273812055587769,657.2796576023103,4.3393714427948,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
28,28,15.20763611793518,697.8325719833374,4.555644750595093,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
29,29,15.202061414718628,455.38008522987366,4.8558921813964835,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
30,30,19.988186120986942,1528.621197938919,5.815891742706299,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
31,31,18.086143970489506,141.54366421699527,5.246620655059815,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
32,32,25.73755431175232,1603.1061973571775,5.419376611709595,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
33,33,20.347814321517944,1098.9649622440338,5.549367189407349,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
34,34,19.441429376602173,285.33994102478033,5.1155645847320566,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
35,35,28.51005530357361,351.41062903404236,6.18696403503418,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
36,36,26.204668521881104,1480.994559764862,5.914731740951537,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
37,37,24.667569875717163,2274.987556695938,6.256334066390991,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
38,38,28.36119771003723,7097.308265686035,6.748562097549439,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
39,39,29.71700215339661,1206.5910789966586,7.277511119842528,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
40,40,31.30165410041809,3952.024902820587,7.859399080276488,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
41,41,35.926592826843255,2975.010633468628,8.17872428894043,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
42,42,37.27517867088318,1386.6294920444489,9.113750696182253,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
43,43,39.841683626174934,1752.6687397956848,9.556121826171877,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
44,44,44.93442130088806,5331.105789661408,10.446774244308473,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
45,45,47.06108283996582,3316.886123180389,10.894798517227173,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
46,46,51.439541578292854,10249.669414520264,11.609870195388794,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
47,47,55.00100040435791,7971.713841676711,12.1485857963562,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
48,48,60.24581241607666,22525.38552951813,13.321609735488892,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
49,49,64.93858146667479,2363.475280046463,13.92978549003601,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,2,km,1.0
0,0,1.6254398822784424,2.8037147521972656,1.2804696559906006,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
1,1,1.4299945831298828,6.725780487060548,1.2228741645812988,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
2,2,1.4770896434783936,3.168626070022583,1.3605432510375977,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
3,3,1.4596185684204102,4.650904655456543,1.3638441562652588,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
4,4,1.593372821807861,4.498609781265259,1.4652910232543943,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
5,5,1.7030503749847412,6.4448087215423575,1.2623367309570312,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
6,6,1.5810165405273438,9.26733684539795,1.353485345840454,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
7,7,1.8224899768829343,9.18490219116211,1.5770225524902344,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
8,8,2.2557339668273926,11.257438659667967,1.5784823894500732,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
9,9,2.0894200801849365,12.813220739364624,1.268259048461914,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
10,10,1.949785232543945,10.792648792266846,1.6387932300567627,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
11,11,2.2036263942718506,14.049463510513306,1.284024953842163,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
12,12,2.1074697971343994,14.45038652420044,1.5020275115966797,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
13,13,2.864962100982666,24.725111961364746,1.6240668296813965,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
14,14,2.645440101623535,41.38884282112122,1.4734861850738523,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
15,15,3.05784273147583,49.942824125289924,1.848580837249756,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
16,16,2.8302671909332275,65.74416160583496,1.640207290649414,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
17,17,3.3508625030517583,117.95549130439758,1.6937768459320068,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
18,18,3.1784679889678955,9.848510265350342,2.073162078857422,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
19,19,3.4823338985443115,25.80284237861633,2.231131792068481,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
20,20,4.002481460571288,30.79667592048645,2.1988379955291752,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
21,21,4.459830284118652,42.3062858581543,1.6697075366973877,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
22,22,5.180178165435791,42.96976566314697,2.321127414703369,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
23,23,5.545029640197754,73.41759610176085,2.082477807998657,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
24,24,5.935299873352051,281.0076711177826,2.2180399894714355,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
25,25,6.95805025100708,212.4295473098755,2.6419379711151123,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
26,26,7.419015645980835,134.17391872406006,2.612848281860352,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
27,27,8.20718240737915,34.49464988708496,2.6012609004974365,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
28,28,7.831264019012451,27.144835233688354,2.302119493484497,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
29,29,8.287835836410522,235.6162223815918,2.3696014881134038,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
30,30,10.66248607635498,208.71253991127014,2.6303541660308842,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
31,31,11.326936721801758,88.73152446746826,2.537043333053589,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
32,32,11.890742778778074,152.85666489601138,3.2675676345825195,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
33,33,16.483983755111694,820.2190024852753,2.9154248237609863,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
34,34,17.685654878616333,53.7259886264801,2.8380844593048096,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
35,35,16.97653555870056,108.38331198692322,3.8754258155822754,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
36,36,15.771240711212158,135.2577927112579,3.7908415794372563,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
37,37,19.74994254112244,351.23725366592413,4.122056007385254,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
38,38,19.608660459518433,514.9514586925507,4.635674953460693,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
39,39,21.48695373535156,620.5786459445952,3.5895383358001713,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
40,40,25.279273271560672,997.6933333873748,4.130449295043944,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
41,41,22.43675374984741,443.1641356945038,4.487585544586182,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
42,42,24.730069160461426,252.5595691204071,3.676772356033325,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
43,43,24.835583448410034,31.695712566375732,4.274121284484863,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
44,44,29.59470510482788,86.13304328918457,4.620049715042113,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
45,45,30.71951603889465,391.7937185764313,4.3510921001434335,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
46,46,31.58556318283081,322.38924169540405,4.3763859272003165,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
47,47,31.1791570186615,793.2933843135834,3.82528018951416,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
48,48,33.143770694732666,639.4416344165803,4.048104524612427,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
49,49,36.452484369277954,1601.2802381515505,4.362751007080078,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,8,km,1.0
0,0,1.5042574405670166,2.919109344482422,1.2517130374908447,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
1,1,1.7519352436065674,2.6161160469055176,1.0570974349975586,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
2,2,1.4894685745239258,3.4891912937164307,1.2981340885162354,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
3,3,1.6699652671813965,3.2216413021087646,1.366272211074829,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
4,4,1.6401302814483645,3.4340894222259517,1.3182833194732666,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
5,5,1.7429533004760742,5.339432954788208,1.3659825325012207,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
6,6,2.4217004776000977,12.26076889038086,1.264526605606079,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
7,7,1.8335518836975095,13.023305892944336,1.4488999843597412,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
8,8,1.9535126686096191,5.583518266677856,1.5865962505340576,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
9,9,2.356858015060425,4.553468227386475,1.5032343864440918,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
10,10,2.008951425552368,2.054676055908203,1.7008397579193115,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
11,11,2.453805923461914,3.407651424407959,1.5557036399841309,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
12,12,2.294499635696411,12.584047079086304,1.4119880199432373,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
13,13,2.388622522354126,15.015536308288574,1.2917375564575195,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
14,14,2.281923770904541,3.823429822921753,1.7421269416809082,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
15,15,3.3154661655426025,11.977847576141356,1.6477344036102295,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
16,16,2.5535709857940674,6.5220372676849365,1.4939436912536619,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
17,17,2.802647829055786,8.584380865097046,1.7841084003448486,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
18,18,3.242769479751587,43.564314126968384,1.6006193161010742,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
19,19,3.722053050994873,34.21555781364441,1.9674036502838133,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
20,20,3.491246461868286,21.836230993270874,1.8992762565612795,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
21,21,3.921521663665772,27.68874335289001,1.6558847427368164,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
22,22,4.030971288681029,4.705851078033447,1.4215984344482422,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
23,23,4.809708833694458,10.980868101119995,2.2313365936279297,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
24,24,6.006157875061035,51.10842180252075,2.0541083812713623,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
25,25,7.5646586418151855,117.23788213729858,2.0732827186584477,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
26,26,6.412034034729004,19.131579160690308,2.0859832763671875,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
27,27,7.3474557399749765,19.27319836616516,2.495905876159668,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
28,28,8.011441230773926,23.194118738174442,2.4928419589996342,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
29,29,8.133211851119995,35.408435583114624,2.66824722290039,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
30,30,10.133765697479248,116.63502812385559,2.680853843688965,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
31,31,10.6731538772583,284.6521761417389,2.802814722061157,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
32,32,12.906787395477295,78.60134649276732,2.6422901153564453,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
33,33,15.982351541519165,41.15727305412293,2.9055440425872803,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
34,34,15.24246859550476,39.82201409339905,3.1162014007568364,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
35,35,15.812185525894165,35.85566353797913,3.5937790870666504,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
36,36,18.521509885787964,535.6148931980133,4.182232856750488,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
37,37,19.86298084259033,46.344462394714355,4.016470670700073,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
38,38,22.557776927947998,40.00421190261841,3.9942319393157963,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
39,39,23.959743738174442,20.24291729927063,3.350710391998291,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
40,40,24.50933742523193,101.63081884384157,4.168059349060059,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
41,41,27.52128314971924,71.31835317611693,4.72231650352478,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
42,42,29.298073291778564,2805.935163974762,4.775372505187988,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
43,43,30.54604339599609,1070.3405101299286,4.246163129806519,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
44,44,30.16492199897766,23.30024600028992,4.531291484832764,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
45,45,30.48812866210937,79.82845234870909,4.8698570728302,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
46,46,32.95417213439941,43.33630013465881,5.697105884552003,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
47,47,36.396985292434685,172.5959813594818,4.3440914154052725,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
48,48,35.282803297042854,2080.908350467682,4.302445411682129,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
49,49,36.967365741729736,742.2772467136383,4.192896604537964,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,6,km,1.0
0,0,1.4235363006591797,4.4076571464538565,1.1872105598449707,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
1,1,1.4220442771911619,5.58515739440918,1.425285816192627,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
2,2,1.4758806228637695,3.4130101203918457,1.2779834270477295,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
3,3,1.7600579261779783,5.710721254348755,1.3285703659057615,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
4,4,2.0492618083953857,3.770752429962158,1.52842116355896,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
5,5,2.0066089630126958,11.939693689346313,1.6452138423919678,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
6,6,1.984924793243408,15.280266523361206,1.4560878276824951,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
7,7,1.7230081558227541,16.258912086486813,1.537269115447998,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
8,8,2.457604169845581,19.092777490615845,1.4248239994049072,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
9,9,2.4551236629486084,11.062123537063599,1.4884626865386963,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
10,10,2.36104679107666,25.805702209472656,1.9250643253326416,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
11,11,2.665962219238281,9.488595247268675,1.9822204113006592,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
12,12,3.2729597091674805,35.343501567840576,1.6774497032165527,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
13,13,3.2912490367889404,24.8763165473938,2.0046322345733643,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
14,14,2.8958189487457275,45.63318729400635,2.4449808597564697,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
15,15,3.02055287361145,35.156052112579346,2.21353530883789,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
16,16,4.376347780227661,21.812736988067627,2.355574369430542,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
17,17,3.768845319747925,21.75037145614624,2.67954158782959,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
18,18,4.304335117340088,35.420006513595574,2.6389992237091064,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
19,19,3.9145505428314213,46.307074308395386,2.607257843017578,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
20,20,5.6017112731933585,150.02285885810855,3.056009531021118,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
21,21,4.560779571533203,26.50229430198669,2.432192802429199,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
22,22,7.797001123428345,407.17614269256586,2.2260518074035645,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
23,23,7.478142738342285,54.24812602996826,3.707830190658569,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
24,24,8.270428657531737,597.4829230308533,3.684770584106445,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
25,25,9.855836868286133,267.7370183467865,4.325019598007201,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
26,26,11.48971700668335,1247.4432752132413,3.4755399227142334,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
27,27,10.524056911468506,291.2553057670593,4.4704556465148935,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
28,28,14.716345071792604,750.0817911624907,4.2074034214019775,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
29,29,12.635508298873901,208.2410795688629,5.632588624954224,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
30,30,16.286701440811154,2975.771463394165,4.433157682418823,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
31,31,13.901924848556519,443.5628736019135,3.5024573802948,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
32,32,18.166372537612915,155.9361438751221,4.257910490036012,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
33,33,19.923175811767575,111.64800024032593,5.63145112991333,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
34,34,25.90369892120361,251.76419854164124,6.5890445709228525,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
35,35,22.81081962585449,418.2589681148529,6.861762762069702,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
36,36,30.392077684402466,712.2783386707306,5.3677423000335684,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
37,37,22.61316657066345,806.0668466091156,5.5059759616851816,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
38,38,25.51955604553223,2660.937127351761,6.212754487991332,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
39,39,27.692999124526978,647.0891802310944,6.424020767211914,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
40,40,31.011128664016727,4442.187443256378,7.080003261566162,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
41,41,31.346880674362183,582.7842578887941,7.331153869628906,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
42,42,35.80158448219299,4066.089384317398,8.084465026855469,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
43,43,38.158513069152825,1587.7698044776917,8.325836420059204,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
44,44,42.898255109786994,7120.515133619309,9.199173927307127,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
45,45,45.2839982509613,236.40475416183472,9.590744972229004,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
46,46,50.16427063941956,15992.263132572172,10.493586540222168,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
47,47,51.978270292282104,1279.5703365802765,10.644108057022097,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
48,48,55.22105979919434,12385.470153570175,11.78166937828064,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
49,49,56.54756474494934,1892.9877495765686,12.311861515045164,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,2,km,1.0
0,0,1.308758020401001,4.0365209579467765,1.4648666381835938,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
1,1,1.4319345951080322,2.451291561126709,1.4362082481384275,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
2,2,1.516305446624756,2.0696451663970947,1.255807638168335,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
3,3,1.2874181270599363,3.793816566467285,1.1275155544281006,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
4,4,1.356598138809204,1.5925254821777344,1.463329792022705,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
5,5,1.8488574028015137,3.227403402328491,1.2456772327423096,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
6,6,1.8234879970550537,9.623930931091307,1.3424992561340332,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
7,7,2.193939208984375,12.208218097686768,1.3061537742614746,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
8,8,1.779611587524414,6.681487798690796,1.5929949283599854,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
9,9,2.263924121856689,12.501465797424315,1.4444174766540527,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
10,10,1.985980749130249,2.8793036937713623,1.5609915256500244,icews14,-1,equaladd,50,all,adm,0.5,0.5,8,6,km,1.0
