Unnamed: 0,t,clustering,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
0,0,3.337860107421875e-06,1.5423789024353027,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
1,1,4.529953002929688e-06,1.6336686611175537,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
2,2,3.814697265625e-06,1.3929097652435305,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
3,3,3.337860107421875e-06,1.6808598041534424,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
4,4,3.5762786865234375e-06,1.6726405620574951,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
5,5,3.5762786865234375e-06,1.9294114112854004,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
6,6,4.0531158447265625e-06,2.047748327255249,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
7,7,4.291534423828125e-06,2.32436466217041,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
8,8,4.529953002929688e-06,2.116046190261841,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
9,9,4.529953002929688e-06,2.1685073375701904,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
10,10,3.337860107421875e-06,2.809695243835449,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
11,11,4.0531158447265625e-06,2.726994514465332,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
12,12,4.291534423828125e-06,2.5424489974975586,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
13,13,4.76837158203125e-06,3.0857601165771484,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
14,14,4.291534423828125e-06,3.0393741130828857,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
15,15,3.5762786865234375e-06,3.4810125827789307,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
16,16,3.5762786865234375e-06,3.2510874271392822,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
17,17,4.76837158203125e-06,3.6802294254302983,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
18,18,4.291534423828125e-06,3.428035259246826,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
19,19,3.337860107421875e-06,3.5725948810577397,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
20,20,4.0531158447265625e-06,3.7921719551086426,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
21,21,3.814697265625e-06,3.700282573699951,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
22,22,4.529953002929688e-06,4.181755781173706,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
23,23,4.291534423828125e-06,4.195024967193604,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
24,24,4.0531158447265625e-06,3.583705425262451,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
25,25,2.86102294921875e-06,3.7484314441680913,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
26,26,4.291534423828125e-06,4.478754758834839,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
27,27,3.5762786865234375e-06,4.306012630462647,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
28,28,4.529953002929688e-06,4.958275079727173,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
29,29,4.0531158447265625e-06,4.45575737953186,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
30,30,4.0531158447265625e-06,4.194828748703003,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
31,31,4.0531158447265625e-06,4.6615376472473145,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
32,32,3.814697265625e-06,5.446505546569824,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
33,33,3.5762786865234375e-06,6.022153615951537,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
34,34,3.5762786865234375e-06,4.329092264175415,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
35,35,3.814697265625e-06,5.3690736293792725,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
36,36,3.5762786865234375e-06,5.504938125610352,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
37,37,2.384185791015625e-06,5.677204132080077,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
38,38,3.5762786865234375e-06,5.101834297180176,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
39,39,4.0531158447265625e-06,5.800669193267822,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
40,40,3.5762786865234375e-06,6.619495391845702,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
41,41,3.5762786865234375e-06,5.685165882110597,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
42,42,3.0994415283203125e-06,4.231755018234253,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
43,43,3.0994415283203125e-06,4.143724918365479,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
44,44,2.6226043701171875e-06,4.277881145477295,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
45,45,2.86102294921875e-06,4.252469539642334,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
46,46,3.5762786865234375e-06,4.441091299057007,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
47,47,3.814697265625e-06,4.493742942810059,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
48,48,4.0531158447265625e-06,4.618433475494385,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
49,49,3.0994415283203125e-06,4.68307089805603,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
0,0,1.430511474609375e-06,1.2966909408569336,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
1,1,1.9073486328125e-06,1.2761194705963137,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
2,2,2.384185791015625e-06,1.548673391342163,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
3,3,1.430511474609375e-06,1.6054682731628418,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
4,4,1.9073486328125e-06,1.8809480667114256,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
5,5,1.9073486328125e-06,1.631760835647583,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
6,6,1.9073486328125e-06,2.269794225692749,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
7,7,1.6689300537109375e-06,1.937267780303955,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
8,8,2.6226043701171875e-06,2.513545036315918,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
9,9,1.9073486328125e-06,2.550516128540039,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
10,10,2.6226043701171875e-06,2.3756229877471924,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
11,11,1.9073486328125e-06,2.441344976425171,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
12,12,2.384185791015625e-06,2.567034959793091,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
13,13,2.384185791015625e-06,2.954819917678833,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
14,14,2.384185791015625e-06,3.1071112155914307,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
15,15,2.6226043701171875e-06,3.604435443878174,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
16,16,1.9073486328125e-06,3.433689832687378,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
17,17,1.6689300537109375e-06,3.217828750610352,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
18,18,1.6689300537109375e-06,3.329387664794922,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
19,19,1.9073486328125e-06,3.560454845428467,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
20,20,1.430511474609375e-06,3.430162191390991,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
21,21,1.430511474609375e-06,3.4650473594665527,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
22,22,1.6689300537109375e-06,3.755104303359986,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
23,23,1.430511474609375e-06,4.004231929779054,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
24,24,2.1457672119140625e-06,4.094832181930542,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
25,25,2.384185791015625e-06,4.234806776046753,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
26,26,1.9073486328125e-06,5.508473873138428,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
27,27,1.9073486328125e-06,4.534235715866089,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
28,28,1.430511474609375e-06,5.156508207321167,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
29,29,1.430511474609375e-06,4.611796855926514,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
30,30,2.6226043701171875e-06,5.5078113079071045,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
31,31,1.430511474609375e-06,5.09888768196106,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
32,32,2.1457672119140625e-06,5.813881874084473,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
33,33,1.6689300537109375e-06,5.61510443687439,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
34,34,2.1457672119140625e-06,6.329663515090942,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
35,35,1.9073486328125e-06,6.325415372848512,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
36,36,2.1457672119140625e-06,6.042042255401611,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
37,37,2.384185791015625e-06,7.544901371002197,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
38,38,2.1457672119140625e-06,6.098494529724121,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
39,39,2.1457672119140625e-06,6.505982160568237,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
40,40,1.6689300537109375e-06,6.543450117111206,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
41,41,2.6226043701171875e-06,6.8822569847106925,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
42,42,2.1457672119140625e-06,7.252078294754027,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
43,43,1.430511474609375e-06,7.3104801177978525,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
44,44,2.384185791015625e-06,7.263259410858153,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
45,45,1.9073486328125e-06,7.0775346755981445,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
46,46,1.430511474609375e-06,7.330800533294678,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
47,47,2.1457672119140625e-06,7.120035409927367,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
48,48,1.6689300537109375e-06,7.615941286087036,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
49,49,1.6689300537109375e-06,5.174856662750244,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
0,0,4.0531158447265625e-06,1.4165630340576172,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
1,1,4.291534423828125e-06,1.4700987339019775,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
2,2,4.76837158203125e-06,1.7260904312133791,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
3,3,4.291534423828125e-06,1.8072504997253416,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
4,4,4.0531158447265625e-06,1.6996352672576904,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
5,5,4.291534423828125e-06,2.0406506061553955,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
6,6,2.86102294921875e-06,2.0318548679351807,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
7,7,4.0531158447265625e-06,2.2517335414886475,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
8,8,4.529953002929688e-06,2.3682219982147217,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
9,9,4.529953002929688e-06,2.2870662212371826,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
10,10,3.5762786865234375e-06,2.5906128883361816,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
11,11,5.0067901611328125e-06,2.5040414333343506,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
12,12,3.814697265625e-06,2.81040358543396,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
13,13,3.5762786865234375e-06,2.7699408531188965,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
14,14,4.76837158203125e-06,3.143195390701294,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
15,15,2.384185791015625e-06,2.763174295425415,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
16,16,2.6226043701171875e-06,3.2087090015411377,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
17,17,4.76837158203125e-06,3.1923706531524663,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
18,18,3.814697265625e-06,3.821055889129639,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
19,19,3.814697265625e-06,3.317078828811645,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
20,20,4.529953002929688e-06,3.942283153533936,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
21,21,4.529953002929688e-06,3.67798113822937,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
22,22,4.0531158447265625e-06,3.544147729873657,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
23,23,4.0531158447265625e-06,4.488846302032472,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
24,24,4.291534423828125e-06,4.4477267265319815,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
25,25,3.814697265625e-06,3.9376139640808105,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
26,26,4.76837158203125e-06,4.05602502822876,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
27,27,3.814697265625e-06,4.51500391960144,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
28,28,3.814697265625e-06,4.4354166984558105,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
29,29,4.291534423828125e-06,4.191880702972412,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
30,30,4.76837158203125e-06,5.465374231338501,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
31,31,4.0531158447265625e-06,4.795969486236572,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
32,32,5.7220458984375e-06,4.53873348236084,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
33,33,4.0531158447265625e-06,5.410203695297241,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
34,34,4.0531158447265625e-06,5.413787126541138,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
35,35,4.0531158447265625e-06,5.8672239780426025,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
36,36,4.529953002929688e-06,5.774027585983276,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
37,37,4.529953002929688e-06,5.276211977005005,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
38,38,4.529953002929688e-06,5.573477029800415,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
39,39,3.5762786865234375e-06,5.57948637008667,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
40,40,4.0531158447265625e-06,5.393373727798462,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
41,41,4.291534423828125e-06,5.762085437774657,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
42,42,3.814697265625e-06,5.964942932128906,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
43,43,3.5762786865234375e-06,6.502501726150513,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
44,44,3.814697265625e-06,6.31256103515625,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
45,45,4.291534423828125e-06,5.992966175079347,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
46,46,3.814697265625e-06,6.628133296966553,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
47,47,2.86102294921875e-06,7.874188661575317,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
48,48,4.529953002929688e-06,6.551617383956909,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
49,49,2.6226043701171875e-06,6.146402835845947,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
0,0,1.6689300537109375e-06,1.3498287200927734,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
1,1,2.384185791015625e-06,1.4329588413238523,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
2,2,1.9073486328125e-06,1.671417236328125,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
3,3,2.6226043701171875e-06,1.8413963317871092,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
4,4,1.9073486328125e-06,1.7427244186401367,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
5,5,1.9073486328125e-06,1.8401632308959959,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
6,6,2.1457672119140625e-06,2.417494773864746,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
7,7,1.430511474609375e-06,2.162985324859619,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
8,8,2.6226043701171875e-06,2.1893436908721924,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
9,9,2.6226043701171875e-06,2.605146169662476,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
10,10,1.6689300537109375e-06,2.6673452854156494,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
11,11,1.9073486328125e-06,2.680973529815674,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
12,12,2.1457672119140625e-06,2.643463134765625,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
13,13,2.6226043701171875e-06,2.53640365600586,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
14,14,2.384185791015625e-06,2.7957119941711426,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
15,15,2.384185791015625e-06,2.6954669952392583,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
16,16,2.6226043701171875e-06,3.210514783859253,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
17,17,2.384185791015625e-06,3.5594758987426762,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
18,18,2.384185791015625e-06,3.4348723888397217,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
19,19,2.1457672119140625e-06,3.3690192699432373,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
20,20,2.1457672119140625e-06,3.230697631835937,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
21,21,2.6226043701171875e-06,3.4621834754943848,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
22,22,1.9073486328125e-06,4.157307147979736,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
23,23,2.1457672119140625e-06,4.666529893875122,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
24,24,1.6689300537109375e-06,4.108705282211304,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
25,25,3.0994415283203125e-06,4.6679115295410165,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
26,26,3.0994415283203125e-06,4.716929912567139,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
27,27,1.9073486328125e-06,5.024177074432373,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
28,28,1.9073486328125e-06,5.126158714294434,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
29,29,1.9073486328125e-06,4.846230983734131,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
30,30,1.6689300537109375e-06,4.711261510848999,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
31,31,1.9073486328125e-06,5.121224880218506,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
32,32,2.6226043701171875e-06,5.244321584701538,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
33,33,2.384185791015625e-06,5.189075708389282,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
34,34,3.0994415283203125e-06,5.209949493408203,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
35,35,2.86102294921875e-06,6.332980394363402,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
36,36,2.384185791015625e-06,5.790869951248169,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
37,37,2.384185791015625e-06,6.077543020248412,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
38,38,1.430511474609375e-06,5.661120176315308,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
39,39,2.6226043701171875e-06,5.798072814941406,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
40,40,2.1457672119140625e-06,6.103547096252441,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
41,41,2.6226043701171875e-06,6.43485164642334,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
42,42,3.0994415283203125e-06,6.398324966430664,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
43,43,2.1457672119140625e-06,6.039911985397339,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
44,44,2.384185791015625e-06,6.049012899398804,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
45,45,2.1457672119140625e-06,7.009938716888428,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
46,46,2.1457672119140625e-06,6.807887315750122,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
47,47,2.1457672119140625e-06,7.4812490940093985,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
48,48,2.6226043701171875e-06,7.538511037826537,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
49,49,2.384185791015625e-06,5.8333728313446045,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0
0,0,4.529953002929688e-06,1.4071650505065918,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
1,1,3.337860107421875e-06,1.5742056369781494,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
2,2,5.245208740234375e-06,1.7543463706970217,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
3,3,4.0531158447265625e-06,1.638314723968506,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
4,4,4.76837158203125e-06,1.7582263946533203,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
5,5,4.529953002929688e-06,2.0705890655517583,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
6,6,4.529953002929688e-06,2.4125075340271,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
7,7,3.5762786865234375e-06,1.905921936035156,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
8,8,4.0531158447265625e-06,2.3963801860809326,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
9,9,4.0531158447265625e-06,2.644564151763916,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
10,10,3.0994415283203125e-06,2.717027187347412,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
